standardised_income_difficulties_cant_afford_night_out__synthetic_estimates, median_equivalised_household_income_synthetic_estimates, standardised_income_difficulties_access_money_synthetic_estimates, standardised_gini_coefficient_synthetic_estimates, standardised_leaving_low_income_from_benefit__synthetic_estimates, income_difficulties_cant_afford_night_out__synthetic_estimates, gini_coefficient_synthetic_estimates, median_disposable_household_income_synthetic_estimates, poverty_rate_synthetic_estimates, standardised_poverty_rate_synthetic_estimates, sa2_main11, standardised_median_disposable_household_income_synthetic_estimates, income_difficulties_access_money_synthetic_estimates, standardised_median_equivalised_household_income_synthetic_estimates, sa2_name11, leaving_low_income_from_benefit__synthetic_estimates
1.296433038,539.4,1.741707093,1.244779284,1.226525073,23.6,0.35,869.0,16.1,1.671233262,209011199,0.811559819,22.8,0.853358185,"Heidelberg West",26.99
1.241499434,666.2,1.023634871,0.995823427,1.048385826,22.6,0.28,1203.8,11.3,1.172977383,209041218,1.124229817,13.4,1.053962223,"Epping",23.07
1.120645507,608.2,0.931966076,1.066953672,1.118369101,20.4,0.3,1021.6,12.2,1.26640036,209041217,0.954073086,12.2,0.962203278,"Bundoora - West",24.61
0.780057167,766.6,0.687515958,1.138083917,1.105190432,14.2,0.32,1304.2,6.7,0.695482165,209011198,1.21799346,9.0,1.21280012,"Heidelberg - Rosanna",24.32
0.878937653,951.6,0.809741017,1.03138855,1.109280364,16.0,0.29,1794.0,4.4,0.456734556,801041034,1.675418085,10.6,1.505479512,"Amaroo",24.41
0.736110284,793.8,0.70279409,1.315909529,1.256517905,13.4,0.37,1436.6,8.8,0.913469112,208041195,1.341641929,9.2,1.255831901,"Malvern East",27.65
0.83499077,801.8,0.916687944,1.102518795,1.124731217,15.2,0.31,1387.4,5.6,0.581298526,303021057,1.295694009,12.0,1.268488307,"Holland Park West",24.75
0.736110284,831.2,0.611125296,1.102518795,1.078378658,13.4,0.31,1614.6,5.5,0.570918195,209031214,1.507876277,8.0,1.3150006,"Research - North Warrandyte",23.73
0.604269636,927.6,0.626403428,1.280344407,1.172901524,11.0,0.36,1501.4,6.0,0.622819849,208041194,1.402158703,8.2,1.467510294,"Malvern - Glen Iris",25.81
1.307419758,513.2,1.054191135,1.066953672,1.074743163,23.8,0.3,861.8,14.7,1.525908631,210031237,0.804835733,13.8,0.811908455,"Fawkner",23.65
1.065711904,605.2,1.023634871,1.173649039,1.155632923,19.4,0.33,983.8,14.0,1.453246315,210031236,0.918771634,13.4,0.957457126,"Coburg North",25.43
1.098672066,623.2,0.962522341,1.315909529,1.261516711,20.0,0.37,1189.6,12.9,1.339062676,209021205,1.110968425,12.6,0.985934039,"Kingsbury",27.76
0.867950932,741.4,0.886131679,1.102518795,1.151088555,15.8,0.31,1245.2,7.8,0.809665804,208031193,1.162893311,11.6,1.17293244,"Mordialloc - Parkdale",25.33
1.032751742,670.0,0.840297282,1.066953672,1.071562105,18.8,0.3,1180.0,8.0,0.830426466,209011204,1.102002977,11.0,1.059974015,"Watsonia",23.58
0.955844697,731.6,0.794462885,1.03138855,1.051566883,17.4,0.29,1339.8,6.2,0.643580511,209011197,1.251240329,10.4,1.157428343,"Greensborough",23.14
null,null,null,null,null,null,null,null,null,null,208031192,null,null,null,"Moorabbin Airport",null
0.966831418,694.6,0.76390662,1.138083917,1.129730023,17.6,0.32,1259.2,8.6,0.892708451,208031191,1.175967922,10.0,1.098892464,"Moorabbin - Heatherton",24.86
1.032751742,647.2,0.779184752,1.138083917,1.097919443,18.8,0.32,1125.2,10.9,1.131456059,209011196,1.050825211,10.2,1.023903258,"Bundoora - East",24.16
0.889924373,725.0,0.809741017,1.066953672,1.057474563,16.2,0.3,1264.4,7.2,0.747383819,208031189,1.180824207,10.6,1.146986808,"Edithvale - Aspendale",23.27
1.153605669,654.4,1.130581797,1.066953672,1.027027293,21.0,0.3,1125.0,10.6,1.100315067,501021007,1.050638431,14.8,1.035294023,"Capel",22.6
1.120645507,677.8,1.359753783,1.138083917,1.102009374,20.4,0.32,1035.4,10.3,1.069174074,501021006,0.966960917,17.8,1.072314011,"Bunbury",24.25
1.076698624,746.6,1.069469268,0.995823427,1.020665177,19.6,0.28,1436.0,6.7,0.695482165,501021005,1.341081589,14.0,1.181159104,"Australind - Leschenault",22.46
0.83499077,731.6,0.870853547,1.138083917,1.114733606,15.2,0.32,1170.2,7.7,0.799285473,208031190,1.092850749,11.4,1.157428343,"Mentone",24.53
0.922884535,662.4,0.809741017,1.102518795,1.068835484,16.8,0.31,1132.4,8.5,0.88232812,208031188,1.057549297,10.6,1.04795043,"Cheltenham - Highett (East)",23.52
1.219525993,682.2,1.268084989,1.03138855,1.063836679,22.2,0.29,1145.2,10.5,1.089934736,501011004,1.069503228,16.6,1.079275035,"Margaret River",23.41
1.032751742,723.2,0.962522341,1.102518795,1.083377463,18.8,0.31,1211.4,9.6,0.996511759,501011003,1.131327463,12.6,1.144139116,"Busselton Region",23.84
1.241499434,601.6,1.390310048,1.066953672,1.04202371,22.6,0.3,986.4,11.7,1.214498706,501011002,0.921199777,18.2,0.951761743,"Busselton",22.93
1.142618948,601.6,1.100025533,1.138083917,1.074288726,20.8,0.32,940.2,13.3,1.380583999,501011001,0.878053558,14.4,0.951761743,"Augusta",23.64
0.988804859,647.8,1.100025533,1.102518795,1.118369101,18.0,0.31,1009.2,10.0,1.038033082,208031186,0.942492715,14.4,1.024852488,"Chelsea - Bonbeach",24.61
0.922884535,710.8,0.855575414,1.102518795,1.123367907,16.8,0.31,1188.2,8.6,0.892708451,208031185,1.109660964,11.2,1.124521687,"Carrum - Patterson Lakes",24.72
0.714136843,831.4,0.718072223,1.173649039,1.167902718,13.0,0.33,1317.8,7.1,0.737003488,208021179,1.230694511,9.4,1.31531701,"Elsternwick",25.7
0.692163401,818.0,0.626403428,1.244779284,1.156996234,12.6,0.35,1345.2,8.8,0.913469112,208021178,1.256283394,8.2,1.294117529,"Caulfield - South",25.46
0.67018996,830.6,0.70279409,1.315909529,1.273332069,12.2,0.37,1428.2,7.8,0.809665804,208021177,1.333797162,9.2,1.314051369,"Caulfield - North",28.02
1.307419758,501.0,1.222250592,1.03138855,1.045204768,23.8,0.29,745.8,16.7,1.733515247,407031164,0.696503237,16.0,0.792607435,"Mannum",23.0
1.274459596,543.0,1.115303665,1.066953672,1.014303061,23.2,0.3,840.8,16.3,1.691993924,407031163,0.785223816,14.6,0.859053568,"Loxton Region",22.32
0.637229798,863.0,0.565290899,1.209214162,1.145635313,11.6,0.34,1476.0,6.5,0.674721503,208011173,1.378437622,7.4,1.365309814,"Sandringham - Black Rock",25.21
1.230512714,546.4,1.252806857,1.102518795,1.047931389,22.4,0.31,802.8,15.9,1.6504726,407021151,0.749735585,16.4,0.86443254,"Kingston - Robe",23.06
0.878937653,741.4,0.870853547,1.138083917,1.078378658,16.0,0.32,1264.4,8.1,0.840806796,208011171,1.180824207,11.4,1.17293244,"Cheltenham - Highett (West)",23.73
0.593282916,945.4,0.580569031,1.315909529,1.22834282,10.8,0.37,1563.8,6.9,0.716242827,208011169,1.460434115,7.6,1.495670797,"Brighton (Vic.)",27.03
1.17557911,605.8,1.023634871,1.102518795,1.064291115,21.4,0.31,1016.0,13.6,1.411724992,407021150,0.948843241,13.4,0.958406356,"Grant",23.42
0.67018996,843.8,0.595847163,1.209214162,1.183808008,12.2,0.34,1557.0,6.8,0.705862496,208011170,1.454083589,7.8,1.334934439,"Brighton East",26.05
0.67018996,842.2,0.488900237,1.173649039,1.117914664,12.2,0.33,1557.0,5.5,0.570918195,208011168,1.454083589,6.4,1.332403158,"Beaumaris",24.6
1.197552552,554.2,1.161138062,1.066953672,1.097010569,21.8,0.3,881.8,14.9,1.546669292,406011134,0.82351375,15.2,0.876772536,"West Coast (SA)",24.14
1.307419758,587.0,1.573647637,1.066953672,1.046113641,23.8,0.3,904.0,12.8,1.328682345,406011133,0.844246348,20.6,0.928663802,"Port Lincoln",23.02
1.087685345,577.4,1.130581797,1.066953672,1.092920637,19.8,0.3,837.6,15.8,1.64009227,406011132,0.782235333,14.8,0.913476114,"Le Hunte - Elliston",24.05
1.076698624,585.0,1.008356738,1.102518795,1.121095722,19.6,0.31,888.0,14.4,1.494767638,406011131,0.829303935,13.2,0.9254997,"Kimba - Cleve - Franklin Harbour",24.67
1.197552552,554.2,1.100025533,1.138083917,1.079741969,21.8,0.32,850.8,15.2,1.577810285,406011130,0.794562824,14.4,0.876772536,"Eyre Peninsula",23.76
1.230512714,605.8,1.573647637,0.995823427,1.018392993,22.4,0.28,959.4,11.9,1.235259368,406011129,0.895984454,20.6,0.958406356,"Ceduna",22.41
1.0107783,623.2,0.641681561,1.102518795,1.112006985,18.4,0.31,1077.4,12.4,1.287161022,207031166,1.006184752,8.4,0.985934039,"Burwood East",24.47
1.054725183,571.0,1.023634871,1.387039774,1.292872854,19.2,0.39,976.4,15.8,1.64009227,207031165,0.911860768,13.4,0.903350989,"Burwood",28.45
1.208539272,474.0,1.130581797,1.102518795,1.05929231,22.0,0.31,688.4,18.8,1.951502194,405041128,0.64289733,14.8,0.749892065,"Yorke Peninsula - South",23.31
0.878937653,672.6,0.779184752,1.173649039,1.17199265,16.0,0.33,1211.4,9.5,0.986131428,207031164,1.131327463,10.2,1.064087347,"Box Hill North",25.79
1.384326803,487.0,1.329197519,1.066953672,1.004305451,25.2,0.3,718.8,15.0,1.557049623,405041125,0.671287915,17.4,0.770458725,"Moonta",22.1
0.681176681,866.0,0.534734634,1.244779284,1.156996234,12.4,0.35,1542.0,6.6,0.685101834,207031167,1.440075077,7.0,1.370055966,"Surrey Hills (East) - Mont Albert",25.46
0.988804859,623.2,1.008356738,1.280344407,1.261971148,18.0,0.36,1061.8,12.8,1.328682345,207031163,0.991615899,13.2,0.985934039,"Box Hill",27.77
1.384326803,522.4,1.359753783,1.03138855,1.044295894,25.2,0.29,797.6,14.6,1.5155283,405041124,0.7448793,17.8,0.826463322,"Kadina",22.98
0.933871256,688.6,0.76390662,1.102518795,1.082923027,17.0,0.31,1168.0,8.9,0.923849443,207031162,1.090796167,10.0,1.08940016,"Blackburn South",23.83
0.824004049,726.8,0.656959693,1.138083917,1.097010569,15.0,0.32,1278.2,7.1,0.737003488,207031161,1.193712038,8.6,1.149834499,"Blackburn",24.14
0.758083725,743.2,0.504178369,0.995823427,1.088376269,13.8,0.28,1314.8,7.7,0.799285473,207021160,1.227892808,6.6,1.175780132,"Templestowe Lower",23.95
0.780057167,783.4,0.534734634,0.995823427,1.166993845,14.2,0.28,1557.0,7.7,0.799285473,207021159,1.454083589,7.0,1.239378573,"Templestowe",25.68
0.889924373,708.8,0.656959693,1.066953672,1.114733606,16.2,0.3,1245.2,10.1,1.048413413,207021158,1.162893311,8.6,1.121357585,"Doncaster East",24.53
0.747097005,817.2,0.641681561,1.173649039,1.152451865,13.6,0.33,1535.4,6.8,0.705862496,207011154,1.433911331,8.4,1.292851889,"Kew East",25.36
0.593282916,954.6,0.656959693,1.280344407,1.243793673,10.8,0.36,1522.6,6.6,0.685101834,207011152,1.4219574,8.6,1.510225664,"Hawthorn East",27.37
0.615256357,927.2,0.76390662,1.315909529,1.31514026,11.2,0.37,1375.2,8.6,0.892708451,207011151,1.284300418,10.0,1.466877473,"Hawthorn",28.94
0.593282916,942.0,0.473622104,1.173649039,1.148816371,10.8,0.33,1681.0,5.0,0.519016541,207011150,1.569887292,6.2,1.490291825,"Glen Iris - East",25.28
0.856964211,628.0,0.641681561,1.209214162,1.139727633,15.6,0.34,1169.2,9.4,0.975751097,207021157,1.091916848,8.4,0.993527883,"Doncaster",25.08
0.83499077,698.8,0.626403428,1.066953672,1.092011764,15.2,0.3,1161.4,8.8,0.913469112,207021156,1.084632421,8.2,1.105537078,"Bulleen",24.03
0.615256357,916.2,0.504178369,1.280344407,1.157450671,11.2,0.36,1631.4,5.7,0.591678857,207011155,1.523565811,6.6,1.449474915,"Surrey Hills (West) - Canterbury",25.47
0.626243077,912.4,0.504178369,1.244779284,1.181535824,11.4,0.35,1610.0,5.9,0.612439518,207011149,1.503580333,6.6,1.443463122,"Camberwell",26.0
0.758083725,741.4,0.611125296,1.244779284,1.221526267,13.8,0.35,1493.4,7.7,0.799285473,207011148,1.394687496,8.0,1.17293244,"Balwyn North",26.88
0.769070446,741.4,0.641681561,1.351474651,1.245156984,14.0,0.38,1372.8,8.8,0.913469112,207011147,1.282059056,8.4,1.17293244,"Balwyn",27.4
0.856964211,798.4,0.931966076,1.209214162,1.226525073,15.6,0.34,1498.2,8.7,0.903088781,207011146,1.39917022,12.2,1.263109334,"Ashburton (Vic.)",26.99
0.49440243,1020.8,0.550012766,1.209214162,1.181535824,9.0,0.34,1515.2,7.9,0.820046135,206071140,1.415046534,7.2,1.614957425,"Carlton North - Princes Hill",26.0
0.626243077,1007.4,0.687515958,1.209214162,1.270605448,11.4,0.34,1531.0,8.7,0.903088781,206071139,1.429802167,9.0,1.593757945,"Abbotsford",27.96
0.450455547,1039.8,0.519456501,1.422604896,1.264243332,8.2,0.4,1522.6,7.0,0.726623157,206061138,1.4219574,6.8,1.64501639,"Toorak",27.82
0.538349312,1022.4,0.901409811,1.315909529,1.296962785,9.8,0.37,1323.6,9.5,0.986131428,206061137,1.236111136,11.8,1.617488707,"South Yarra - East",28.54
0.659203239,910.6,0.886131679,1.138083917,1.186080193,12.0,0.32,1241.0,8.4,0.871947789,206051134,1.158970927,11.6,1.440615431,"St Kilda East",26.1
0.549336033,988.6,0.916687944,1.138083917,1.226525073,10.0,0.32,1264.4,8.7,0.903088781,206051133,1.180824207,12.0,1.564015391,"St Kilda",26.99
0.67018996,988.6,1.054191135,1.387039774,1.293327291,12.2,0.39,1387.4,12.0,1.245639698,206051132,1.295694009,13.8,1.564015391,"South Melbourne",28.46
null,null,null,null,null,null,null,null,null,null,206051131,null,null,null,"Port Melbourne Industrial",null
0.549336033,1035.4,0.809741017,1.138083917,1.148361934,10.0,0.32,1378.4,6.5,0.674721503,206051129,1.287288901,10.6,1.638055367,"Elwood",25.27
0.49440243,1093.0,0.550012766,1.280344407,1.271059885,9.0,0.36,1557.2,7.1,0.737003488,206051128,1.454270369,7.2,1.729181491,"Albert Park",27.97
0.571309474,833.8,0.595847163,1.422604896,1.449199132,10.4,0.4,1283.4,11.7,1.214498706,206041124,1.198568322,7.8,1.319113932,"Parkville",31.89
0.758083725,733.0,1.130581797,1.458170019,1.423750668,13.8,0.41,1148.2,18.2,1.889220209,206041123,1.072304931,14.8,1.159643214,"North Melbourne",31.33
1.16459239,435.0,1.818097755,1.742690998,1.736857662,21.2,0.49,612.0,34.0,3.529312479,206041117,0.571547307,23.8,0.688192085,"Carlton",38.22
0.769070446,839.8,0.779184752,1.173649039,1.191078998,14.0,0.33,1373.8,7.8,0.809665804,206031116,1.282992957,10.2,1.328606236,"Moonee Ponds",26.21
0.780057167,773.0,0.809741017,1.138083917,1.155632923,14.2,0.32,1317.8,6.7,0.695482165,206031114,1.230694511,10.6,1.222925245,"Essendon - Aberfeldie",25.43
null,null,null,null,null,null,null,null,null,null,206041127,null,null,null,"West Melbourne",null
0.911897815,741.4,1.313919386,1.244779284,1.270605448,16.6,0.35,1252.4,11.8,1.224879037,206031113,1.169617397,17.2,1.17293244,"Ascot Vale",27.96
0.681176681,979.4,1.023634871,1.244779284,1.372399303,12.4,0.35,1420.2,10.6,1.100315067,206041121,1.326325956,13.4,1.549460524,"Kensington",30.2
0.703150122,979.4,0.870853547,1.209214162,1.34831415,12.8,0.34,1490.0,10.4,1.079554405,206041126,1.391512233,11.4,1.549460524,"Southbank",29.67
1.373340082,544.6,1.46670071,1.03138855,1.051112447,25.0,0.29,870.4,13.3,1.380583999,306051170,0.812867281,19.2,0.861584849,"Mareeba",23.13
0.922884535,710.2,1.038913003,1.138083917,1.106553743,16.8,0.32,1154.8,9.1,0.944610105,206021112,1.078468676,13.6,1.123572456,"Thornbury",24.35
0.845977491,724.6,0.901409811,1.209214162,1.171538213,15.4,0.34,1164.4,9.5,0.986131428,208021176,1.087434124,11.8,1.146353988,"Carnegie",25.78
0.83499077,681.8,0.672237825,1.209214162,1.119277975,15.2,0.34,1252.2,9.0,0.934229774,212051323,1.169430617,8.8,1.078642215,"Mount Waverley - North",24.63
0.791043887,778.6,0.809741017,1.138083917,1.141090944,14.4,0.32,1300.6,7.3,0.75776415,206021110,1.214631417,10.6,1.231784729,"Alphington - Fairfield",25.11
0.911897815,804.6,0.809741017,1.138083917,1.174719271,16.6,0.32,1395.0,7.8,0.809665804,206021111,1.302791655,10.6,1.272918049,"Northcote",25.85
0.900911094,739.6,0.70279409,1.066953672,1.099282753,16.4,0.3,1278.2,8.7,0.903088781,206011109,1.193712038,9.2,1.170084749,"Pascoe Vale South",24.19
1.439260406,516.4,1.298641254,0.995823427,1.043841457,26.2,0.28,856.0,14.6,1.5155283,215021396,0.799419109,17.0,0.816971017,"Merbein",22.97
0.966831418,716.8,0.855575414,1.138083917,1.124731217,17.6,0.32,1175.2,10.9,1.131456059,206011108,1.097520253,11.2,1.134013992,"Coburg",24.75
0.878937653,737.2,0.656959693,1.102518795,1.104735996,16.0,0.31,1264.4,8.8,0.913469112,208021175,1.180824207,8.6,1.166287827,"Bentleigh East",24.31
1.373340082,647.8,1.604203902,1.03138855,1.032934972,25.0,0.29,1066.4,11.1,1.152216721,204031073,0.995911843,21.0,1.024852488,"West Wodonga",22.73
1.17557911,546.6,1.069469268,1.138083917,1.091557327,21.4,0.32,840.8,15.2,1.577810285,204031072,0.785223816,14.0,0.864748951,"Towong",24.02
1.274459596,529.4,1.222250592,1.03138855,1.045659204,23.2,0.29,782.2,13.7,1.422105322,204031071,0.730497228,16.0,0.837537677,"Myrtleford",23.01
1.109658786,637.0,0.993078606,1.066953672,1.110189238,20.2,0.3,1057.4,12.3,1.276780691,204031070,0.987506735,13.0,1.00776634,"Chiltern - Indigo Valley",24.43
1.17557911,562.8,1.100025533,1.102518795,1.053384631,21.4,0.31,834.4,14.1,1.463626646,204031069,0.779246851,14.4,0.890378173,"Bright - Mount Beauty",23.18
1.109658786,605.8,1.069469268,1.066953672,1.038388215,20.2,0.3,941.6,11.6,1.204118375,204031068,0.879361019,14.0,0.958406356,"Beechworth",22.85
1.142618948,540.8,1.038913003,1.138083917,1.106553743,20.8,0.32,802.8,15.8,1.64009227,204011054,0.749735585,13.6,0.855573056,"Alexandra",24.35
0.944857977,741.4,0.840297282,1.102518795,1.05202132,17.2,0.31,1289.8,8.0,0.830426466,203031053,1.204545288,11.0,1.17293244,"Torquay",23.15
0.911897815,642.0,0.70279409,1.138083917,1.043841457,16.6,0.32,994.6,9.3,0.965370766,203031052,0.928857763,9.2,1.015676594,"Queenscliff",22.97
1.252486155,509.0,1.161138062,1.102518795,1.046113641,22.8,0.31,746.4,14.3,1.484387307,203031051,0.697063578,15.2,0.805263842,"Portarlington",23.02
1.0107783,696.0,0.901409811,1.066953672,1.043841457,18.4,0.3,1192.6,8.6,0.892708451,203031050,1.113770127,11.8,1.101107335,"Ocean Grove - Barwon Heads",22.97
1.054725183,618.6,0.962522341,1.138083917,1.080650842,19.2,0.32,955.8,10.6,1.100315067,203031049,0.892622411,12.6,0.978656606,"Lorne - Anglesea",23.78
1.153605669,613.0,0.962522341,1.03138855,0.976130365,21.0,0.29,1022.0,9.8,1.01727242,203031048,0.954446646,12.6,0.969797122,"Clifton Springs",21.48
1.241499434,497.4,1.100025533,1.102518795,1.057474563,22.6,0.31,745.8,16.4,1.702374255,216011410,0.696503237,14.4,0.786912053,"Rushworth",23.27
1.34037992,568.4,1.390310048,0.960258305,1.036570467,24.4,0.27,888.4,12.1,1.256020029,203021045,0.829677495,18.2,0.899237657,"Newcomb - Moolap",22.81
1.087685345,651.0,0.886131679,1.03138855,0.989763471,19.8,0.29,1132.4,8.6,0.892708451,203021044,1.057549297,11.6,1.029915051,"Leopold",21.78
1.3293932,538.6,1.283363121,1.03138855,1.05929231,24.2,0.29,843.2,13.8,1.432485653,216011407,0.787465178,16.8,0.852092544,"Kyabram",23.31
0.944857977,695.8,1.115303665,1.209214162,1.187443503,17.2,0.34,1095.4,9.5,0.986131428,206011107,1.022994967,14.6,1.100790925,"Brunswick West",26.13
0.373548502,1101.2,0.488900237,1.280344407,1.178354766,6.8,0.36,1444.6,6.8,0.705862496,206041125,1.349113136,6.4,1.742154307,"South Yarra - West",25.93
0.988804859,741.4,0.672237825,1.03138855,1.106099306,18.0,0.29,1516.0,6.3,0.653960842,211011257,1.415793655,8.8,1.17293244,"Rowville - North",24.34
1.120645507,690.6,1.008356738,1.03138855,1.019756304,20.4,0.29,1252.2,8.0,0.830426466,203021043,1.169430617,13.2,1.092564261,"Lara",22.44
0.922884535,735.4,0.794462885,1.102518795,1.055202378,16.8,0.31,1276.2,6.8,0.705862496,203021042,1.191844236,10.4,1.163440136,"Highton",23.22
1.120645507,649.6,0.993078606,1.03138855,1.012030877,20.4,0.29,1125.4,8.6,0.892708451,203021041,1.051011992,13.0,1.02770018,"Grovedale",22.27
null,null,null,null,null,null,null,null,null,null,206041120,null,null,null,"Flemington Racecourse",null
1.098672066,645.6,1.176416195,1.102518795,1.102009374,20.0,0.31,994.6,10.3,1.069174074,203021040,0.928857763,15.4,1.021371977,"Geelong West - Hamlyn Heights",24.25
0.34058834,1141.4,0.473622104,1.138083917,1.247429168,6.2,0.32,1531.0,5.9,0.612439518,206041119,1.429802167,6.2,1.805752748,"East Melbourne",27.45
1.076698624,673.0,1.252806857,1.138083917,1.161540603,19.6,0.32,1016.6,11.0,1.14183639,203021039,0.949403582,16.4,1.064720168,"Geelong",25.56
1.768862026,474.2,2.047269741,0.995823427,1.10837149,32.2,0.28,747.0,18.4,1.909980871,203021038,0.697623918,26.8,0.750208475,"Corio - Norlane",24.39
1.16459239,605.8,1.176416195,1.066953672,1.074743163,21.2,0.3,910.2,10.6,1.100315067,203021037,0.850036533,15.4,0.958406356,"Belmont",23.65
1.065711904,645.6,0.901409811,1.102518795,1.015211935,19.4,0.31,1107.8,11.1,1.152216721,203011036,1.034575337,11.8,1.021371977,"Winchelsea",22.34
1.098672066,634.2,0.840297282,0.995823427,1.057928999,20.0,0.28,1095.6,11.8,1.224879037,203011035,1.023181747,11.0,1.003336598,"Golden Plains - South",23.28
1.043738462,726.8,0.825019149,1.03138855,1.023846235,19.0,0.29,1373.8,8.5,0.88232812,203011034,1.282992957,10.8,1.149834499,"Bannockburn",22.53
1.197552552,461.0,1.054191135,1.138083917,1.113824733,21.8,0.32,686.8,22.2,2.304433442,202031033,0.641403089,13.8,0.729325405,"Loddon",24.51
1.142618948,596.6,0.947244209,1.03138855,1.073834289,20.8,0.29,979.6,12.2,1.26640036,202031032,0.914849251,12.4,0.943851489,"Bendigo Region - North",23.63
0.966831418,741.4,0.840297282,1.066953672,1.055656815,17.6,0.3,1289.0,8.0,0.830426466,202021031,1.203798167,11.0,1.17293244,"Woodend",23.23
1.131632228,618.6,1.069469268,1.102518795,1.078378658,20.6,0.31,1009.2,11.6,1.204118375,202021030,0.942492715,14.0,0.978656606,"Kyneton",23.73
1.263472876,490.8,1.069469268,1.102518795,1.067472173,23.0,0.31,728.4,16.4,1.702374255,202021029,0.680253363,14.0,0.776470518,"Heathcote",23.49
1.131632228,568.4,0.962522341,1.138083917,1.088376269,20.6,0.32,867.2,13.9,1.442865984,202021028,0.809878798,12.6,0.899237657,"Castlemaine Region",23.95
1.219525993,544.0,1.176416195,1.102518795,1.053384631,22.2,0.31,796.0,13.8,1.432485653,202021027,0.743385059,15.4,0.860635619,"Castlemaine",23.18
0.538349312,1103.0,0.611125296,1.280344407,1.518727971,9.8,0.36,1524.6,11.7,1.214498706,206041118,1.423825202,8.0,1.745001999,"Docklands",33.42
1.120645507,635.0,1.206972459,1.102518795,1.048385826,20.4,0.31,1010.0,9.6,0.996511759,202011020,0.943239836,15.8,1.004602239,"East Bendigo - Kennington",23.07
1.373340082,681.8,1.329197519,0.995823427,0.993853403,25.0,0.28,1241.8,9.4,0.975751097,213051369,1.159718048,17.4,1.078642215,"Wyndham Vale",21.87
